"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1863367537851080979","Sun Dec 01 23:42:37 +0000 2024","0","@uletbolUu @uletbolUu Penawaran paket disesuaikan dengan profil dan penggunaan ya Kak Isa. Cek terus penawaran paket berkala biar gak ketinggalan promo menarik lainnya :) -Sakia","1863368134398452203","","uletbolUu","in","","0","1","0","https://x.com/undefined/status/1863368134398452203","255409050",
"1863367537851080979","Sun Dec 01 23:40:15 +0000 2024","0","apalah min @Telkomsel kenapa paket data makin mahalll:( bulan lalu 25k dapet 10gb sekarang 30k cuma dapet 8gb:((","1863367537851080979","","","in","","0","1","0","https://x.com/undefined/status/1863367537851080979","1338988579305844736",
"1862813925026279459","Sun Dec 01 23:40:11 +0000 2024","0","@convomf Pake @Telkomsel nder yg 14rb https://t.co/vgbRftrEgA","1863367521422004255","https://pbs.twimg.com/media/GdwC4bnboAAJlE-.jpg","convomf","in","","0","1","0","https://x.com/undefined/status/1863367521422004255","1365212392049704961",
"1857270609392341144","Sun Dec 01 23:40:09 +0000 2024","0","@Herman_UMR @Herman_UMR Siap Kak Herman. DM-nya segera dibantu cek dan balas ya. Ditunggu. -Dhet","1863367514069336173","","Herman_UMR","in","","0","0","0","https://x.com/undefined/status/1863367514069336173","255409050",
"1863366251525148824","Sun Dec 01 23:39:34 +0000 2024","0","@Yanchan46832142 @Yanchan46832142 Kak Yanchan Dya bantu cek ya. Infoin No HP Telkomsel yg dipakai Detail lokasi saat ini (kecamatan kelurahan) Tanggal &amp; waktu kejadian dan serta nomor Telkomsel lain yang berkendala sama ke DM. Makasih. -Dya","1863367367155495407","","Yanchan46832142","in","","0","0","0","https://x.com/undefined/status/1863367367155495407","255409050",
"1857270609392341144","Sun Dec 01 23:37:40 +0000 2024","0","@Telkomsel cek dm","1863366887566102989","","Telkomsel","tr","","0","1","0","https://x.com/undefined/status/1863366887566102989","3868846332",
"1863365683553403006","Sun Dec 01 23:37:34 +0000 2024","0","@arikwj_ Kak @arikwj_ maaf ya. Boleh nomor HP detail lokasi waktu kejadian serta nomor lain yang berkendala sama ke DM agar dibantu cek. Makasih. -Dhet","1863366861301367093","","arikwj_","in","","0","0","0","https://x.com/undefined/status/1863366861301367093","255409050",
"1863365683553403006","Sun Dec 01 23:32:53 +0000 2024","1","Ini @Telkomsel akhir-akhir ini signalnya jelek bgt ya :)","1863365683553403006","","","in","","0","2","0","https://x.com/undefined/status/1863365683553403006","82788051",
"1863363651966816500","Sun Dec 01 23:27:59 +0000 2024","0","@koorofumi @koorofumi Kak Jey maaf ya. Kalo belum dapet SMS aktivasi berlangganan WeTV yuk infoin nomor HPnya ke DM biar dibantu cek serta privasi terjaga. Thanks -Sakia","1863364449450836169","","koorofumi","in","","0","0","0","https://x.com/undefined/status/1863364449450836169","255409050",
"1863171005658845612","Sun Dec 01 23:27:22 +0000 2024","0","@ahsan_soemardja @ahsan_soemardja Kak Davie Dm-nya akan segera dibalas ya -Dya","1863364295318519940","","ahsan_soemardja","in","","0","1","0","https://x.com/undefined/status/1863364295318519940","255409050",
"1863338935868694838","Sun Dec 01 21:50:51 +0000 2024","0","@rayvaldo__123 @rayvaldo__123 Hallo juga Kak Deva. Mohon maaf ya Kak atas ketidaknyamanan yang dialami kalau saat ini yang Kakak maksud aktivasi paket namun kuota belum diterima. Coba infoin dulu yuk nomor HP jenis paket yang diaktifkan channel aktivasi paket sama capture keterangan","1863340005332296074","","rayvaldo__123","in","","0","0","0","https://x.com/undefined/status/1863340005332296074","255409050",
"1863229114209149091","Sun Dec 01 21:38:08 +0000 2024","0","@m0ondo0r @m0ondo0r Kak Moondoor gak usah khawatir kalo ada yang bisa dibantu seputar Telkomsel jangan ragu untuk konfirmasi yaa biar dibantu solusi yang tepat. Sehat selalu ya kak -Dero","1863336805304799462","","","in","","0","0","0","https://x.com/undefined/status/1863336805304799462","255409050",
"1863268419430437302","Sun Dec 01 21:35:26 +0000 2024","1","@dede_drafter @dede_drafter Owkayy. Lanjut ke DM yaa. Makasih :) -Dero","1863336129044648373","","dede_drafter","in","","0","0","0","https://x.com/undefined/status/1863336129044648373","255409050",
"1863268419430437302","Sun Dec 01 21:32:02 +0000 2024","0","@Telkomsel cek DM min","1863335272769093816","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863335272769093816","1274997903157673989",
"1863229114209149091","Sun Dec 01 21:19:02 +0000 2024","0","@m0ondo0r @m0ondo0r Makasih ya udah jadi pengguna setia Telkomsel Kak Moondoor. Telkomsel selalu berupaya menyediakan pelayanan terbaik untuk pelanggan. Selamat beristirahat dan jangan lupa Bahagia :) -Dero","1863331998498197509","","","in","","0","0","0","https://x.com/undefined/status/1863331998498197509","255409050",
"1863049507694637256","Sun Dec 01 21:09:48 +0000 2024","0","@ridhowb30 Hallo Kak Ridho. Mohon maaf ya atas ketidaknyamanan yang dialami. Dibantu colek dulu rekan Zyad-nya di DM ya. Nanti Kakak bisa tunggu balesan selanjutnya di DM. Makasih :) -Zyad","1863329677793993194","","ridhowb30","in","","0","0","0","https://x.com/undefined/status/1863329677793993194","255409050",
"1863253111693017239","Sun Dec 01 21:08:17 +0000 2024","0","@squweezey @Telkomsel Kartu 3 recomen du batam sih","1863329294656946198","","","in","","0","0","0","https://x.com/undefined/status/1863329294656946198","1353878857544175618",
"1863327063283061157","Sun Dec 01 20:59:25 +0000 2024","1","Apakah anda sudah mencoba Jelajah Nusantara di MyTelkomsel? Gunakan kode saya AOE289 dan Dapatkan 50 Km dengan mendaftar sekarang! Bergabunglah dengan petualangan tanpa batas! Coba sekarang di https://t.co/xJYIL1llO7 https://t.co/TDU310pMgO","1863327063283061157","https://pbs.twimg.com/media/GdveFdjaYAA6u78.jpg","","in","","0","0","1","https://x.com/undefined/status/1863327063283061157","1477079313820176386",
"1863326933578379378","Sun Dec 01 20:58:54 +0000 2024","2","Apakah anda sudah mencoba Jelajah Nusantara di MyTelkomsel? Gunakan kode saya AOE289 dan Dapatkan 50 Km dengan mendaftar sekarang! Bergabunglah dengan petualangan tanpa batas! Coba sekarang di https://t.co/lOUuu2nsaW https://t.co/bw2EPHGWBR","1863326933578379378","https://pbs.twimg.com/media/Gdvd94XacAAQ4mM.jpg","","in","","0","0","2","https://x.com/undefined/status/1863326933578379378","73664751",
"1863073242279538789","Sun Dec 01 20:51:24 +0000 2024","0","@gambitstafford Hallo Kak Wildan. Mohon maaf ya saat ini DM Kakak udah masuk antrian. Dibantu colek rekan Zyad-nya di DM ya. Kakak bisa tunggu balesan selanjutnya di DM. Makasih :) -Zyad","1863325047806681111","","gambitstafford","in","","0","0","0","https://x.com/undefined/status/1863325047806681111","255409050",
"1863321358987653386","Sun Dec 01 20:38:33 +0000 2024","0","@xsamosirx @xsamosirx Baik. Ditunggu konfirmasi selanjutnya via DM yaa. Makasih :) -Dero","1863321810756137029","","xsamosirx","in","","0","0","0","https://x.com/undefined/status/1863321810756137029","255409050",
"1863321358987653386","Sun Dec 01 20:36:45 +0000 2024","0","@Telkomsel min ga bisa beli paket dari app error mulu. cek dm","1863321358987653386","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863321358987653386","3224761064",
"1863316213532856725","Sun Dec 01 20:25:30 +0000 2024","0","@memet_telkomsel bukan aq","1863318527769497882","","memet_telkomsel","in","","0","0","0","https://x.com/undefined/status/1863318527769497882","1267831329640464384",
"1863219566891184319","Sun Dec 01 20:23:55 +0000 2024","0","@wislyaanjay Semangat ya by bertahan aja karena emang kadang telkomsel itu bisa cepet kembali","1863318128283034095","","choco_milkna","in","","0","0","0","https://x.com/undefined/status/1863318128283034095","1837591616657461248",
"1863171005658845612","Sun Dec 01 20:09:07 +0000 2024","0","@becaklawu86 @becaklawu86 Maaf ya bikin gak nyaman :( Untuk paket tiba tiba aktifnya boleh konfirmasi ke DM nomor HP sama detail kendalanya ke DM biar dibantu follow up dan rahasia data lebih terjaga. Makasih :) -Dero","1863314406735773946","","becaklawu86","in","","0","0","0","https://x.com/undefined/status/1863314406735773946","255409050",
"1863070372817731684","Sun Dec 01 20:05:56 +0000 2024","0","@0904Tyas Hallo Kak Tyas. Mohon maaf ya saat ini DM Kakak udah rekan Zyad bantu respon. Kalau ada hal lainnya langsung aja konfirmasi ke DM ya. Makasih :) -Zyad","1863313603539181898","","0904Tyas","in","","0","0","0","https://x.com/undefined/status/1863313603539181898","255409050",
"1863171005658845612","Sun Dec 01 20:03:59 +0000 2024","0","@Telkomsel mungkinkah kuota darurat aktif sedangkn kuota masih 16Gb","1863313112537211279","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863313112537211279","2437637990",
"1863171005658845612","Sun Dec 01 19:56:19 +0000 2024","0","@becaklawu86 @becaklawu86 Maafin ya Kak atas ketidaknyakanan yang dialami. Kalau saat ini Paket Darurat Kakak aktif saat akses Facebook. Zyad saranin Kakak abaikan pop up penawarannya ya dan untuk notifikasi pop up penawaran Paket Darurat tersebut Kakak bisa nonaktifkan penawarannya melalui","1863311181936722088","","becaklawu86","in","","0","0","0","https://x.com/undefined/status/1863311181936722088","255409050",
"1863171005658845612","Sun Dec 01 19:51:32 +0000 2024","0","@Telkomsel saya mau tanya Paket data sya masih banyak tapi kenapa paket darurat saya aktif sndri. tolong penjelasanya","1863309979870232736","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863309979870232736","2437637990",
"1863280585881555408","Sun Dec 01 19:42:51 +0000 2024","0","@naraaedze Hi Kak @naraaedze ada yg bisa dibantu perihal Telkomsel-nya Kak ? -Garra","1863307794373582904","","ursesamesyrup","in","","0","0","0","https://x.com/undefined/status/1863307794373582904","255409050",
"1862019443989319882","Sun Dec 01 18:23:42 +0000 2024","0","@alohomozra @alohomozra Boleh coba kasih tau nomor HP lokasi detail (minimal hingga Kelurahan) tanggal kejadian serta Nomor Telkomsel lain yang berkendala sama ke DM biar dibantuin sinyalnya ya :) -Dero","1863287874155859999","","llalunarr","in","","0","0","0","https://x.com/undefined/status/1863287874155859999","255409050",
"1862019443989319882","Sun Dec 01 18:21:06 +0000 2024","0","@Telkomsel BEKASI BROO TENGAH KOTA","1863287221857705994","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863287221857705994","1256187093866311680",
"1863268419430437302","Sun Dec 01 17:54:51 +0000 2024","0","@dede_drafter @dede_drafter Bisa Kak Dede silakan membawa kartu keluarga apabila tidak KTP. -Nabil","1863280615724122323","","dede_drafter","in","","0","1","0","https://x.com/undefined/status/1863280615724122323","255409050",
"1863268419430437302","Sun Dec 01 17:52:12 +0000 2024","0","@Telkomsel min ktp juga kan hilang...apakah bisa menggunakan kartu keluarga?","1863279950314471549","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863279950314471549","1274997903157673989",
"1863171005658845612","Sun Dec 01 17:44:26 +0000 2024","0","@hazedust @hazedust Siyaaap Kak Haze. Kalau udah konfirmasi ke DM ditunggu balesan rekan Zyad selanjutnya di DM ya. Makasih :) -Zyad","1863277994690912581","","hazedust","in","","0","0","0","https://x.com/undefined/status/1863277994690912581","255409050",
"1863171005658845612","Sun Dec 01 17:40:13 +0000 2024","0","@Telkomsel cek dm ya zyad. terima kasih","1863276933343305810","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863276933343305810","1415739721100128256",
"1863171005658845612","Sun Dec 01 17:38:24 +0000 2024","0","@hazedust @k_frdhaa @hazedust Maafin ya Kak Haze. Kalau saat ini jaringan Kakak gak stabil. Coba infoin dulu yuk nomor HP lokasi (kec kel kab/kota) dan nomor Telkomsel lain berkendala sama jika ada melalui DM. Biar dibantu cek serta privasi data terjaga. Makasih :) -Zyad","1863276474306076938","","hazedust","in","","0","1","0","https://x.com/undefined/status/1863276474306076938","255409050",
"1863225680676458937","Sun Dec 01 17:36:24 +0000 2024","0","@gataugamud Halo Kak @gataugamud coba kirim nomor HP ke DM biar dibantu cek status nomornya dulu ya kak -Garra","1863275974261174481","","gataugamud","in","","0","1","0","https://x.com/undefined/status/1863275974261174481","255409050",
"1863275935010828400","Sun Dec 01 17:36:15 +0000 2024","0","TELKOMSEL BUTUT ANJ!!!!! MATLIS SINYAL IKT ILANG FUCEK https://t.co/voyF2E3Qlh","1863275935010828400","https://pbs.twimg.com/media/GduvjR-XIAAAbKg.jpg","","in","","0","1","0","https://x.com/undefined/status/1863275935010828400","1843205599468912640",
"1863171005658845612","Sun Dec 01 17:33:24 +0000 2024","0","@k_frdhaa @Telkomsel hi kak kamu daritadi sinyalnya jadi E gak ya? aku juga gangguan terus daritadi gak tau kenapa.. (maaf nimbrung gini)","1863275219064123503","","k_frdhaa","in","","0","1","0","https://x.com/undefined/status/1863275219064123503","1415739721100128256",
"1863171005658845612","Sun Dec 01 17:32:16 +0000 2024","0","@kal_asfa @kal_asfa Oke Kak Kall DM-nya akan direspon sesuai antrean berkenan menunggu dan cek DM secara berkala makasih. -Nabil","1863274933226488248","","kal_asfa","in","","0","0","0","https://x.com/undefined/status/1863274933226488248","255409050",
"1863274321436946539","Sun Dec 01 17:32:03 +0000 2024","0","@swordo_o @swordo_o Wokaay Kak Nad. Kalau udah konformasi ke DM ditunggu balesan rekan Zyad selanjutnya di DM ya. Makasih :) -Zyad","1863274876968358270","","swordo_o","in","","0","0","0","https://x.com/undefined/status/1863274876968358270","255409050",
"1862729709735530704","Sun Dec 01 17:30:38 +0000 2024","0","@wonwoosouce @wonwoosouce Siapp Kak Yum. Selanjutnya untuk interaksinya diteruskan di DM ya. -Zayn","1863274521228419249","","wonwoosouce","in","","0","0","0","https://x.com/undefined/status/1863274521228419249","255409050",
"1863274377162420352","Sun Dec 01 17:30:04 +0000 2024","0","- Hari ini 8 tahun sejak #AksiBelaIslam 2 Desember 2016 (212) momentum bersatunya ︎🇮🇩 - Selamat #ReuniAkbar212 sodara2. Ijin absen - Saran pakai kartu SIM alternatif. Pengalaman @Telkomsel dan @myXL overload di Monas. Sinyal terbaca ada tapi tak bisa telpon/internet.","1863274377162420352","","","in","","0","1","0","https://x.com/undefined/status/1863274377162420352","525996410",
"1863274321436946539","Sun Dec 01 17:29:50 +0000 2024","0","kak @Telkomsel tolong cek dm","1863274321436946539","","","in","","0","1","0","https://x.com/undefined/status/1863274321436946539","1354821458816471054",
"1863271984433635329","Sun Dec 01 17:28:29 +0000 2024","0","@zarazellova Kak @zarazellova boleh cek DM dari Garra perihal kendalanya ya Kak -Garra","1863273982126149958","","zarazellova","in","","0","0","0","https://x.com/undefined/status/1863273982126149958","255409050",
"1862729709735530704","Sun Dec 01 17:27:47 +0000 2024","0","@Telkomsel Siap. Sudah ku dm ya min mohon bantuannya karena nomor tersebut sudah sangat mengganggu saya","1863273803717259680","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863273803717259680","1162622001455886337",
"1862729709735530704","Sun Dec 01 17:23:21 +0000 2024","0","@wonwoosouce @wonwoosouce Ok Kak Yum. Rekan Zayn akan cek DM dari Kakak. Tunggu konfirmasi selanjutnya di DM ya Kak. Makasih :) -Zayn","1863272687092867091","","wonwoosouce","in","","0","1","0","https://x.com/undefined/status/1863272687092867091","255409050",
"1862729709735530704","Sun Dec 01 17:22:00 +0000 2024","0","@Telkomsel Oke siap. Aku dm ya kak. Tolong dibaca. Terkma kasih ","1863272350290186549","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863272350290186549","1162622001455886337",
"1863271984433635329","Sun Dec 01 17:20:33 +0000 2024","0","@Telkomsel kak ini tsel lg down atau gmn? Kuota masih tapi kok gak berfungsi help","1863271984433635329","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863271984433635329","194882880",
"1863219566891184319","Sun Dec 01 16:49:58 +0000 2024","0","@wislyaanjay @s3xintherainn Kak kalau boleh tau lokasinya dimana nih? -Maul","1863264289127342549","","choco_milkna","in","","0","0","0","https://x.com/undefined/status/1863264289127342549","255409050",
"1862813925026279459","Sun Dec 01 16:49:03 +0000 2024","0","@jarwodjuaned Banyak promonya kan Kak Jarwo? Semoga setia terus bersama Telkomsel ya Kak -Kiano","1863264056901337497","","jarwodjuaned","in","","0","0","0","https://x.com/undefined/status/1863264056901337497","255409050",
"1862813925026279459","Sun Dec 01 16:47:25 +0000 2024","0","@p4nnacota Kakak udah coba cek penawaran paket-paket lainnya Kak? Beragam banget lho pilihan paket yang bisa Kakak temukan di aplikasi MyTelkomsel dan pilih yang paling sesuai dengan kebutuhan Kakak ya -Kiano","1863263644425077147","","p4nnacota","in","","0","0","0","https://x.com/undefined/status/1863263644425077147","255409050",
"1862813925026279459","Sun Dec 01 16:45:50 +0000 2024","0","@sayurkowl Kakak suka aktifin paket yang mana nih Kak? Tetap setia bersama Telkomsel ya Kak -Kiano","1863263245815173416","","sayurkowl","in","","0","0","0","https://x.com/undefined/status/1863263245815173416","255409050",
"1862813925026279459","Sun Dec 01 16:44:27 +0000 2024","0","@anaktengahpride Kalau sayang berarti bakal setia terus pake Telkomsel nih Kak? -Kiano","1863262897239191953","","anaktengahpride","in","","0","1","0","https://x.com/undefined/status/1863262897239191953","255409050",
"1863251289150550427","Sun Dec 01 16:43:12 +0000 2024","0","@kwasiongg Pilihan paket promo di Telkomsel juga banyak kok Kak yuk kepoin lagi penawaran-penawaran paketnya di aplikasi MyTelkomsel dan Kakak bisa pilih paket yang paling sesuai dengan kebutuhan Kakak ya -Kiano","1863262582842466579","","kwasiongg","in","","0","0","0","https://x.com/undefined/status/1863262582842466579","255409050",
"1863047695423746172","Sun Dec 01 16:41:50 +0000 2024","0","@tipapages Makasih ya Kak sudah percaya dan menggunakan Telkomsel Kakak udah berapa lama nih pake Telkomsel Kak? -Kiano","1863262241526800574","","tipapages","in","","0","0","0","https://x.com/undefined/status/1863262241526800574","255409050",
"1862813925026279459","Sun Dec 01 16:40:31 +0000 2024","0","@salty_cakegurl Semoga bisa setia terus bersama Telkomsel ya Kak. Sehat selalu -Kiano","1863261907622457466","","salty_cakegurl","in","","0","0","0","https://x.com/undefined/status/1863261907622457466","255409050",
"1862813925026279459","Sun Dec 01 16:38:58 +0000 2024","0","@hiyhighhi Thanks ya Kak sudah menggunakan Telkomsel sebagai provider Kakak aman kan ya nomor Telkomselnya Kak? Kalau ada yg perlu dibantuin konfirmasi aja ya Kak -Kiano","1863261519229960540","","hiyhighhi","in","","0","0","0","https://x.com/undefined/status/1863261519229960540","255409050",
"1863171005658845612","Sun Dec 01 16:37:31 +0000 2024","0","@k_frdhaa @k_frdhaa Maap Kak Firdhaaa Coba infoin nomor hp waktu kejadian dan lokasi (Kelurahan Kecamatan dan Kota) serta Nomor Telkomsel lain yang berkendala sama via DM agar privasi terjaga dan dibantu solusi yg tepat untuk kendala sinyalnya. Terima kasih-Dero","1863261152119267430","","k_frdhaa","in","","0","0","0","https://x.com/undefined/status/1863261152119267430","255409050",
"1863259468970221981","Sun Dec 01 16:36:05 +0000 2024","0","@YetiRiyadi @YetiRiyadi Huhu maaf buat Kakak jadi bete Infoin no Halo ke DM dan rincian keluhan ke DM ya Kak makasih. -Nabil","1863260793128841482","","YetiRiyadi","in","","0","0","0","https://x.com/undefined/status/1863260793128841482","255409050",
"1863171005658845612","Sun Dec 01 16:34:49 +0000 2024","0","@Telkomsel Halo kak. Apakah telkomsel sedang gangguan hari ini? Sinyalku kok daritadi ga ada yaa mau ngirim tugas nih","1863260475691348080","","Telkomsel","in","","0","2","0","https://x.com/undefined/status/1863260475691348080","806855217337643010",
"1863259468970221981","Sun Dec 01 16:30:49 +0000 2024","0","@Telkomsel napa dah telat bayar dikit di matiin. Sementara keluhan pelanggan ga pernah di perhatikan. Seharian kartu halo gue ga bisa di pake.","1863259468970221981","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1863259468970221981","39194717",
"1863253111693017239","Sun Dec 01 16:27:45 +0000 2024","1","@squweezey @squweezey Biar satset lagi internet Kak Gebiy yuk infoin no Telkomsel tanggal waktu kejadian dan no Telkomsel lain yg berkendala sama via DM makasih -Nabil","1863258698107560072","","","in","","0","0","0","https://x.com/undefined/status/1863258698107560072","255409050",
"1863249692450340988","Sun Dec 01 16:27:29 +0000 2024","0","@Sunooneey @Sunooneey Maaf yah Kak. Kalo jaringan lagi ga stabil DM in nomor HP tanggal kejadian sama lokasi (kelurahan kecamatan dan kota) yuk. Rasya bantu cari solusi biar jaringan stabil lagi. Sehat selalu :) -Rasya","1863258627454484628","","","in","","0","0","0","https://x.com/undefined/status/1863258627454484628","255409050",
"1863256968401662181","Sun Dec 01 16:27:16 +0000 2024","0","@Reelody_ @MyTelkomselApp @Reelody_ Jika masih berkendala yuk infoin ke DM nomor HP sama detail kendalanya biar dibantu pengecekan lebih lanjut serta rahasia data terjaga. Makasih :) -Dero[2/2]","1863258575201878243","","Reelody_","in","","0","0","0","https://x.com/undefined/status/1863258575201878243","255409050",
"1863256968401662181","Sun Dec 01 16:27:09 +0000 2024","0","@Reelody_ @MyTelkomselApp @Reelody_ Maaf ya udah bikin gak nyaman :( Untuk kendala aplikasi MyTelkomsel yang dialami apakah udah coba clear cache dan update aplikasi ke Versi terbaru?[1/2]","1863258547116761546","","Reelody_","in","","0","1","0","https://x.com/undefined/status/1863258547116761546","255409050",
"1863243431935713541","Sun Dec 01 16:26:31 +0000 2024","0","@ekomarsala @ekomarsala Huhu yuk Kak Eko biar bisa Frey bantu penanganan lebih lanjut di DM :) -Frey","1863258385594143140","","ekomarsala","in","","0","1","0","https://x.com/undefined/status/1863258385594143140","255409050",
"1863257670482059719","Sun Dec 01 16:26:01 +0000 2024","0","@ovtthinking @ovtthinking Secepatnya segera direspon ya Kak Ge -Nabil","1863258258905211018","","ovtthinking","in","","0","0","0","https://x.com/undefined/status/1863258258905211018","255409050",
"1863253199425269760","Sun Dec 01 16:25:20 +0000 2024","0","@ludovicdesaint Bener banget Kak Telkomsel Poin akan di-reset setiap tanggal 1 Januari ya jadi disarankan untuk menggunakan semua Telkomsel Poin yang Kakak miliki sebelum pergantian tahun Kak. Kakak sendiri udah tukerin Telkomsel Poin buat apa niih? -Kiano","1863258086468948356","","13bchz","in","","0","0","0","https://x.com/undefined/status/1863258086468948356","255409050",
"1863257670482059719","Sun Dec 01 16:23:40 +0000 2024","0","Antrian depan saya seberapa banyak sih? Udah DUA SETENGAH JAM dan dm saya belum dibalas juga? @Telkomsel https://t.co/AHNTrkBXGM","1863257670482059719","https://pbs.twimg.com/media/Gdue-coWQAEfVla.jpg","","in","","0","1","0","https://x.com/undefined/status/1863257670482059719","1508032877488795650",
"1863257592472142236","Sun Dec 01 16:23:22 +0000 2024","0","@Telkomsel KAK CEK DM","1863257592472142236","","Telkomsel","in","","0","0","0","https://x.com/undefined/status/1863257592472142236","1449743675563466755",
"1863253111693017239","Sun Dec 01 16:23:08 +0000 2024","0","@squweezey Lokasinya dimana itu Kak? Biar kami bantu cek dan penanganan jaringan Telkomsel Kakak ya -Kiano","1863257534288769320","","","in","","0","0","0","https://x.com/undefined/status/1863257534288769320","255409050",
"1863252912279060904","Sun Dec 01 16:21:20 +0000 2024","0","@PutDwiAnggraini Untuk menambah masa aktif Telkomsel Prabayar caranya ada banyak kok Kak Puput dengan Kakak isi ulang pulsa juga Kakak sudah menambah masa aktif kok. Kakak bisa cek informasi lengkap terkait penambahan masa aktif nomor Telkomsel Prabayar di https://t.co/C474dSlr6i . Semoga","1863257081366888581","","PutDwiAnggraini","in","","0","0","0","https://x.com/undefined/status/1863257081366888581","255409050",
"1863256968401662181","Sun Dec 01 16:20:53 +0000 2024","0","Halo @MyTelkomselApp @Telkomsel aplikasimu lagi kenapa?? Super berat tiba-tiba log out sendiri dari kemarin gabisa re-login. Gimana ini??","1863256968401662181","","","in","","0","2","0","https://x.com/undefined/status/1863256968401662181","1551697680598208512",
"1863171005658845612","Sun Dec 01 16:19:26 +0000 2024","0","@tisaff @tisaff Meluncur Kak Tisaf -Frey","1863256601651823008","","tisaff","in","","0","0","0","https://x.com/undefined/status/1863256601651823008","255409050",
"1862813925026279459","Sun Dec 01 16:17:54 +0000 2024","0","@jojoshuahong Makasih ya Kak sudah selalu percaya menggunakan produk Telkomsel semoga bisa terus bersama kami ya -Kiano","1863256218179092947","","jojoshuahong","in","","0","0","0","https://x.com/undefined/status/1863256218179092947","255409050",
"1863250450813792451","Sun Dec 01 16:15:31 +0000 2024","0","@bariradzkiya_ Kendalanya dari jam berapa Kak? Boleh yuk infoin detailnya nanti kami bantuin biar ngebut lagi akses internet Kakak ya -Kiano","1863255616602636487","","bariradzkiya_","in","","0","3","0","https://x.com/undefined/status/1863255616602636487","255409050",
